,Data_Coleta,Estabelecimento,Produto,Marca,Preco,Quantidade,PPK
378,2022-09-21,SUP-11,Café,Melita,22.99,0.5,45.98
379,2022-09-21,SUP-8,Arroz,Broto Legal,29.99,5.0,5.998
380,2022-09-21,SUP-13,Feijão,Solito,9.69,1.0,9.69
381,2022-09-21,SUP-6,Farinha,Nita,5.49,1.0,5.49
382,2022-09-21,SUP-13,Banana Nanica,,6.89,1.0,6.89
383,2022-09-21,SUP-8,Farinha,Dona Benta,6.89,1.0,6.89
384,2022-09-21,SUP-7,Leite,Elegê,6.89,1.0,6.89
385,2022-09-21,SUP-13,Farinha,Rosa Branca,5.49,1.0,5.49
386,2022-09-21,SUP-6,Tomate,,3.34,1.0,3.34
387,2022-09-21,SUP-12,Carne Coxão Mole,,53.9,1.0,53.9
388,2022-09-21,SUP-7,Tomate,,3.59,1.0,3.59
389,2022-09-21,SUP-8,Feijão,Camil,9.89,1.0,9.89
390,2022-09-21,SUP-11,Óleo,Concórdia,8.49,0.9,9.43333333333333
391,2022-09-21,SUP-13,Arroz,Oliron,21.9,5.0,4.38
392,2022-09-21,SUP-9,Feijão,Camil,8.99,1.0,8.99
393,2022-09-21,SUP-6,Feijão,Pantera,8.5,1.0,8.5
394,2022-09-21,SUP-9,Feijão,Broto Legal,8.99,1.0,8.99
395,2022-09-21,SUP-7,Feijão,Oliron,8.99,1.0,8.99
396,2022-09-21,SUP-12,Óleo,Liza,8.99,0.9,9.98888888888889
397,2022-09-21,SUP-10,Leite,Piracanjuba,5.98,1.0,5.98
398,2022-09-21,SUP-7,Arroz,Camil,22.9,5.0,4.58
399,2022-09-21,SUP-8,Manteiga,Qualy,8.99,0.5,17.98
400,2022-09-21,SUP-10,Açúcar,Caravelas,3.5,1.0,3.5
401,2022-09-21,SUP-9,Açúcar,Guarani,3.79,1.0,3.79
402,2022-09-21,SUP-13,Carne Coxão Mole,,48.9,1.0,48.9
403,2022-09-21,SUP-12,Farinha,Renata,7.39,1.0,7.39
404,2022-09-21,SUP-7,Feijão,Emporio São João,8.99,1.0,8.99
405,2022-09-21,SUP-7,Óleo,Cocamar,9.98,0.9,11.0888888888889
406,2022-09-21,SUP-9,Banana Prata,,8.99,1.0,8.99
407,2022-09-21,SUP-7,Banana Nanica,,6.99,1.0,6.99
408,2022-09-21,SUP-9,Leite,Piracanjuba,5.49,1.0,5.49
409,2022-09-21,SUP-5,Açúcar,Caravelas,3.59,1.0,3.59
410,2022-09-21,SUP-8,Óleo,Soya,9.89,0.9,10.9888888888889
411,2022-09-21,SUP-5,Açúcar,Alto Alegre,3.59,1.0,3.59
412,2022-09-21,SUP-5,Leite,Shefa,5.49,1.0,5.49
413,2022-09-21,SUP-10,Carne Coxão Mole,,36.9,1.0,36.9
414,2022-09-21,SUP-13,Café,Melita,20.99,0.5,41.98
415,2022-09-21,SUP-12,Óleo,Soya,8.99,0.9,9.98888888888889
416,2022-09-21,SUP-7,Leite,Lider,5.69,1.0,5.69
417,2022-09-21,SUP-10,Farinha,Rosa Branca,5.69,1.0,5.69
418,2022-09-21,SUP-12,Açúcar,Caravelas,3.69,1.0,3.69
419,2022-09-21,SUP-6,Açúcar,Caravelas,3.4,1.0,3.4
420,2022-09-21,SUP-11,Arroz,Grão Do Campo,20.99,5.0,4.198
421,2022-09-21,SUP-5,Café,Pilão,20.99,0.5,41.98
422,2022-09-21,SUP-9,Farinha,Renata,5.69,1.0,5.69
423,2022-09-21,SUP-12,Feijão,Pantera,9.98,1.0,9.98
424,2022-09-21,SUP-5,Arroz,Broto Legal,23.19,5.0,4.638
425,2022-09-21,SUP-12,Feijão,Camil,9.98,1.0,9.98
426,2022-09-21,SUP-9,Arroz,Broto Legal,20.89,5.0,4.178
427,2022-09-21,SUP-5,Farinha,Rosa Branca,5.29,1.0,5.29
428,2022-09-21,SUP-8,Café,3 Corações,21.99,0.5,43.98
429,2022-09-21,SUP-5,Batata,,2.99,1.0,2.99
430,2022-09-21,SUP-10,Tomate,,2.99,1.0,2.99
431,2022-09-21,SUP-11,Batata,,2.99,1.0,2.99
432,2022-09-21,SUP-12,Feijão,Broto Legal,9.98,1.0,9.98
433,2022-09-21,SUP-8,Café,Caboclo,21.99,0.5,43.98
434,2022-09-21,SUP-9,Arroz,Prato Fino,22.19,5.0,4.438
435,2022-09-21,SUP-9,Arroz,Camil,20.49,5.0,4.098
436,2022-09-21,SUP-10,Óleo,Vitaliv,7.05,0.9,7.83333333333333
437,2022-09-21,SUP-6,Arroz,Tio João,22.29,5.0,4.458
438,2022-09-21,SUP-7,Café,Pilão,23.89,0.5,47.78
439,2022-09-21,SUP-7,Óleo,Soya,9.19,0.9,10.2111111111111
440,2022-09-21,SUP-8,Banana Nanica,,5.29,1.0,5.29
441,2022-09-21,SUP-11,Farinha,Renata,7.49,1.0,7.49
442,2022-09-21,SUP-7,Leite,Parmalat,5.89,1.0,5.89
443,2022-09-21,SUP-8,Farinha,Rosa Branca,5.89,1.0,5.89
444,2022-09-21,SUP-5,Arroz,Tio João,22.49,5.0,4.498
445,2022-09-21,SUP-8,Feijão,Saboroso,8.79,1.0,8.79
446,2022-09-21,SUP-10,Açúcar,Da Barra,3.69,1.0,3.69
447,2022-09-21,SUP-12,Café,Pilão,22.49,0.5,44.98
448,2022-09-21,SUP-6,Arroz,Broto Legal,22.49,5.0,4.498
449,2022-09-21,SUP-9,Óleo,Concórdia,7.49,0.9,8.32222222222222
450,2022-09-21,SUP-13,Arroz,Solito,23.9,5.0,4.78
451,2022-09-21,SUP-9,Batata,,2.89,1.0,2.89
452,2022-09-21,SUP-9,Óleo,Soya,7.49,0.9,8.32222222222222
453,2022-09-21,SUP-8,Óleo,Liza,9.99,0.9,11.1
454,2022-09-21,SUP-13,Farinha,Renata,7.49,1.0,7.49
455,2022-09-21,SUP-10,Açúcar,União,3.69,1.0,3.69
456,2022-09-21,SUP-5,Feijão,Kicaldo,7.49,1.0,7.49
457,2022-09-21,SUP-10,Farinha,Dona Benta,5.59,1.0,5.59
458,2022-09-21,SUP-13,Feijão,Oliron,8.99,1.0,8.99
459,2022-09-21,SUP-12,Arroz,Broto Legal,24.99,5.0,4.998
460,2022-09-21,SUP-13,Manteiga,Claybom,5.79,0.2,28.95
461,2022-09-21,SUP-5,Leite,Piracanjuba,5.59,1.0,5.59
462,2022-09-21,SUP-5,Farinha,Dona Benta,5.59,1.0,5.59
463,2022-09-21,SUP-7,Manteiga,Claybom,3.18,0.25,12.72
464,2022-09-21,SUP-6,Manteiga,Claybom,3.15,0.2,15.75
465,2022-09-21,SUP-8,Batata,,5.59,1.0,5.59
466,2022-09-21,SUP-13,Tomate,,3.98,1.0,3.98
467,2022-09-21,SUP-6,Açúcar,União,3.98,1.0,3.98
468,2022-09-21,SUP-7,Arroz,Broto Legal,24.99,5.0,4.998
469,2022-09-21,SUP-12,Arroz,Prato Fino,24.99,5.0,4.998
470,2022-09-21,SUP-9,Óleo,Liza,8.29,0.9,9.21111111111111
471,2022-09-21,SUP-7,Leite,Italac,5.79,1.0,5.79
472,2022-09-21,SUP-6,Farinha,Rosa Branca,5.3,1.0,5.3
473,2022-09-21,SUP-13,Óleo,Liza,9.98,0.9,11.0888888888889
474,2022-09-21,SUP-13,Óleo,Soya,9.98,0.9,11.0888888888889
475,2022-09-21,SUP-12,Tomate,,6.99,1.0,6.99
476,2022-09-21,SUP-13,Feijão,Broto Legal,9.98,1.0,9.98
477,2022-09-21,SUP-10,Arroz,Broto Legal,22.5,5.0,4.5
478,2022-09-23,SUP-14,Leite,Piracanjuba,5.99,1.0,5.99
479,2022-09-23,SUP-15,Manteiga,Aviação,13.39,0.25,53.56
480,2022-09-23,SUP-14,Café,Caboclo,17.29,0.5,34.58
481,2022-09-23,SUP-16,Banana Nanica,,5.99,1.0,5.99
482,2022-09-23,SUP-17,Manteiga,Doriana,13.9,0.25,55.6
483,2022-09-23,SUP-18,Café,Pilão,22.9,0.5,45.8
484,2022-09-23,SUP-19,Leite,Tirol,4.48,1.0,4.48
485,2022-09-23,SUP-15,Tomate,,5.99,1.0,5.99
486,2022-09-23,SUP-20,Manteiga,Teixeira,13.9,0.25,55.6
487,2022-09-23,SUP-18,Batata,,5.99,1.0,5.99
488,2022-09-23,SUP-20,Arroz,Empório São João,22.9,5.0,4.58
489,2022-09-23,SUP-15,Café,Pilão,17.99,0.5,35.98
490,2022-09-23,SUP-18,Café,Melita,22.9,0.5,45.8
491,2022-09-23,SUP-16,Café,3 Corações,22.9,0.5,45.8
492,2022-09-23,SUP-16,Farinha,Dona Benta,7.99,1.0,7.99
493,2022-09-23,SUP-15,Carne Coxão Mole,,51.99,1.0,51.99
494,2022-09-23,SUP-16,Manteiga,Doriana,5.99,0.25,23.96
495,2022-09-23,SUP-18,Farinha,Dona Benta,6.99,1.0,6.99
496,2022-09-23,SUP-18,Café,Caboclo,17.99,0.5,35.98
497,2022-09-23,SUP-21,Leite,Piracanjuba,5.59,1.0,5.59
498,2022-09-23,SUP-15,Pão,,12.99,1.0,12.99
499,2022-09-23,SUP-17,Banana Nanica,,5.6,1.0,5.6
500,2022-09-23,SUP-14,Pão,,13.5,1.0,13.5
501,2022-09-23,SUP-21,Manteiga,Batavo,12.99,0.2,64.95
502,2022-09-23,SUP-16,Manteiga,Qualy,6.49,0.25,25.96
503,2022-09-23,SUP-16,Farinha,Primor,5.99,1.0,5.99
504,2022-09-23,SUP-14,Açúcar,Caravelas,4.39,1.0,4.39
505,2022-09-23,SUP-16,Manteiga,Vigor,5.99,0.25,23.96
506,2022-09-23,SUP-21,Café,Canecão,17.9,0.5,35.8
507,2022-09-23,SUP-19,Manteiga,Teixeira,13.79,0.2,68.95
508,2022-09-23,SUP-20,Tomate,,3.59,1.0,3.59
509,2022-09-23,SUP-21,Café,Caboclo,17.99,0.5,35.98
510,2022-09-23,SUP-22,Leite,Piracanjuba,5.99,1.0,5.99
511,2022-09-23,SUP-19,Açúcar,Guarani,3.69,1.0,3.69
512,2022-09-23,SUP-19,Leite,Italac,5.68,1.0,5.68
513,2022-09-23,SUP-20,Café,3 Corações,17.99,0.5,35.98
514,2022-09-23,SUP-22,Café,3 Corações,22.69,0.5,45.38
515,2022-09-23,SUP-21,Açúcar,Mais Doce,4.39,1.0,4.39
516,2022-09-23,SUP-18,Farinha,Rosa Branca,6.99,1.0,6.99
517,2022-09-23,SUP-14,Batata,,6.99,1.0,6.99
518,2022-09-23,SUP-16,Café,Moraes,17.9,0.5,35.8
519,2022-09-23,SUP-14,Tomate,,6.99,1.0,6.99
520,2022-09-23,SUP-19,Farinha,Dona Benta,5.69,1.0,5.69
521,2022-09-23,SUP-21,Farinha,Renata,6.99,1.0,6.99
522,2022-09-23,SUP-17,Banana Prata,,7.99,1.0,7.99
523,2022-09-23,SUP-22,Banana Prata,,7.99,1.0,7.99
524,2022-09-23,SUP-22,Óleo,Concórdia,7.99,0.9,8.87777777777778
525,2022-09-23,SUP-22,Óleo,Coamo,7.99,0.9,8.87777777777778
526,2022-09-23,SUP-22,Óleo,Liza,7.99,0.9,8.87777777777778
527,2022-09-23,SUP-18,Açúcar,União,4.88,1.0,4.88
528,2022-09-23,SUP-22,Óleo,Soya,7.99,0.9,8.87777777777778
529,2022-09-23,SUP-18,Leite,Piracanjuba,5.79,1.0,5.79
530,2022-09-23,SUP-17,Feijão,Oliron,7.99,1.0,7.99
531,2022-09-23,SUP-14,Leite,Shefa,5.79,1.0,5.79
532,2022-09-23,SUP-20,Farinha,Renata,6.29,1.0,6.29
533,2022-09-23,SUP-17,Manteiga,Qualy,6.1,0.25,24.4
534,2022-09-23,SUP-18,Manteiga,Qualy,6.29,0.25,25.16
535,2022-09-23,SUP-17,Arroz,Broto Legal,27.99,5.0,5.598
536,2022-09-23,SUP-22,Arroz,Broto Legal,27.99,5.0,5.598
537,2022-09-23,SUP-17,Açúcar,Alto Alegre,4.65,1.0,4.65
538,2022-09-23,SUP-19,Café,Pilão,15.99,0.5,31.98
539,2022-09-23,SUP-19,Café,Canecão,15.99,0.5,31.98
540,2022-09-23,SUP-18,Manteiga,Batavo,14.9,0.25,59.6
541,2022-09-23,SUP-16,Batata,,4.8,1.0,4.8
542,2022-09-23,SUP-19,Açúcar,Caravelas,4.69,1.0,4.69
543,2022-09-23,SUP-22,Café,Melita,23.85,0.5,47.7
544,2022-09-23,SUP-15,Feijão,Camil,8.89,1.0,8.89
545,2022-09-23,SUP-18,Arroz,Broto Legal,23.9,5.0,4.78
546,2022-09-23,SUP-18,Açúcar,Caravelas,5.88,1.0,5.88
547,2022-09-23,SUP-20,Café,São Joaquim,15.39,0.5,30.78
548,2022-09-23,SUP-17,Leite,Aurora,6.25,1.0,6.25
549,2022-09-23,SUP-16,Pão,,14.99,1.0,14.99
550,2022-09-23,SUP-19,Feijão,Solito,8.75,1.0,8.75
551,2022-09-23,SUP-20,Café,Caboclo,14.99,0.5,29.98
552,2022-09-23,SUP-21,Manteiga,Tirolez,14.99,0.25,59.96
553,2022-09-23,SUP-21,Pão,,14.99,1.0,14.99
554,2022-09-23,SUP-14,Óleo,Liza,8.69,0.9,9.65555555555556
555,2022-09-23,SUP-14,Óleo,Qualitá,8.69,0.9,9.65555555555556
556,2022-09-23,SUP-16,Açúcar,Caravelas,4.75,1.0,4.75
557,2022-09-23,SUP-21,Açúcar,Caravelas,4.79,1.0,4.79
558,2022-09-23,SUP-20,Batata,,4.79,1.0,4.79
559,2022-09-23,SUP-15,Farinha,Rosa Branca,6.19,1.0,6.19
560,2022-09-23,SUP-14,Manteiga,Aviação,15.69,0.2,78.45
561,2022-09-23,SUP-19,Tomate,,4.79,1.0,4.79
562,2022-09-23,SUP-22,Café,Pilão,23.85,0.5,47.7
563,2022-09-23,SUP-22,Manteiga,Aviação,15.99,0.2,79.95
564,2022-09-23,SUP-17,Açúcar,Mais Doce,4.59,1.0,4.59
565,2022-09-23,SUP-18,Pão,,14.89,1.0,14.89
566,2022-09-23,SUP-21,Manteiga,President,14.89,0.2,74.45
567,2022-09-23,SUP-17,Óleo,Aro,8.99,0.9,9.98888888888889
568,2022-09-23,SUP-17,Óleo,Liza,8.99,0.9,9.98888888888889
569,2022-09-23,SUP-14,Feijão,Kicaldo,8.99,1.0,8.99
570,2022-09-23,SUP-14,Feijão,Camil,8.99,1.0,8.99
571,2022-09-23,SUP-18,Óleo,Liza,8.99,0.9,9.98888888888889
572,2022-09-23,SUP-14,Manteiga,President,13.99,0.2,69.95
573,2022-09-23,SUP-22,Farinha,Dona Benta,13.99,1.0,13.99
574,2022-09-23,SUP-22,Pão,,13.99,1.0,13.99
575,2022-09-23,SUP-19,Manteiga,Qualy,13.99,0.2,69.95
576,2022-09-23,SUP-14,Arroz,Broto Legal,24.49,5.0,4.898
577,2022-09-23,SUP-21,Farinha,Nita,6.39,1.0,6.39
578,2022-09-23,SUP-15,Feijão,Broto Legal,8.99,1.0,8.99
579,2022-09-23,SUP-21,Tomate,,6.99,1.0,6.99
580,2022-09-23,SUP-16,Feijão,Saboroso,8.99,1.0,8.99
581,2022-09-23,SUP-18,Farinha,Renata,7.99,1.0,7.99
582,2022-09-23,SUP-15,Óleo,Vitaliv,7.99,0.9,8.87777777777778
583,2022-09-23,SUP-22,Café,Moraes,16.99,0.5,33.98
584,2022-09-23,SUP-22,Açúcar,Caravelas,16.99,1.0,16.99
585,2022-09-23,SUP-15,Café,Caboclo,16.99,0.5,33.98
586,2022-09-23,SUP-21,Óleo,Soya,8.99,0.9,9.98888888888889
587,2022-09-23,SUP-22,Batata,,6.99,1.0,6.99
588,2022-09-23,SUP-14,Banana Prata,,8.99,1.0,8.99
589,2022-09-23,SUP-14,Açúcar,Da Barra,4.89,1.0,4.89
590,2022-09-23,SUP-22,Feijão,Grão De Campo,7.99,1.0,7.99
591,2022-09-23,SUP-19,Óleo,Soya,8.65,0.9,9.61111111111111
592,2022-09-23,SUP-20,Café,Canecão,16.25,0.5,32.5
593,2022-09-23,SUP-15,Farinha,Sol,8.59,1.0,8.59
594,2022-09-23,SUP-19,Feijão,Kicaldo,8.59,1.0,8.59
595,2022-09-23,SUP-17,Arroz,Camil,23.99,5.0,4.798
596,2022-09-23,SUP-14,Carne Coxão Mole,,54.2,1.0,54.2
597,2022-09-23,SUP-18,Café,3 Corações,23.99,0.5,47.98
598,2022-09-23,SUP-14,Farinha,Renata,7.99,1.0,7.99
599,2022-09-23,SUP-19,Café,3 Corações,16.48,0.5,32.96
600,2022-09-23,SUP-19,Óleo,Vitaliv,8.59,0.9,9.54444444444444
601,2022-09-23,SUP-15,Café,Canecão,16.89,0.5,33.78
602,2022-09-23,SUP-15,Arroz,Tio João,22.99,5.0,4.598
603,2022-09-23,SUP-17,Café,Melita,22.99,0.5,45.98
604,2022-09-23,SUP-21,Arroz,Grão Do Campo,22.99,5.0,4.598
605,2022-09-23,SUP-21,Arroz,Saboroso,22.99,5.0,4.598
606,2022-09-23,SUP-22,Leite,Shefa,5.75,1.0,5.75
607,2022-09-23,SUP-20,Carne Coxão Mole,,36.9,1.0,36.9
608,2022-09-23,SUP-14,Manteiga,Qualy,14.39,0.2,71.95
609,2022-09-23,SUP-21,Banana Prata,,8.99,1.0,8.99
610,2022-09-23,SUP-19,Arroz,Solito,18.19,5.0,3.638
611,2022-09-23,SUP-20,Café,Pilão,18.49,0.5,36.98
612,2022-09-23,SUP-20,Arroz,Broto Legal,22.5,5.0,4.5
613,2022-09-23,SUP-19,Arroz,Camil,19.69,5.0,3.938
614,2022-09-23,SUP-22,Feijão,Broto Legal,7.45,1.0,7.45
615,2022-09-23,SUP-16,Leite,Ninho,10.99,1.0,10.99
616,2022-09-23,SUP-14,Feijão,Pantera,10.99,1.0,10.99
617,2022-09-23,SUP-19,Açúcar,União,4.05,1.0,4.05
618,2022-09-23,SUP-20,Farinha,Venturelli,5.15,1.0,5.15
619,2022-09-23,SUP-20,Açúcar,União,3.89,1.0,3.89
620,2022-09-23,SUP-18,Arroz,Tio João,29.9,5.0,5.98
621,2022-09-23,SUP-20,Arroz,Camil,19.69,5.0,3.938
622,2022-09-23,SUP-16,Arroz,Albaruska,30.69,5.0,6.138
623,2022-09-23,SUP-19,Carne Coxão Mole,,47.99,1.0,47.99
624,2022-09-23,SUP-17,Manteiga,Dualis,6.9,0.25,27.6
625,2022-09-23,SUP-18,Feijão,Fantástico,9.9,1.0,9.9
626,2022-09-23,SUP-16,Açúcar,União,5.39,1.0,5.39
627,2022-09-23,SUP-15,Farinha,Dona Benta,5.39,1.0,5.39
628,2022-09-23,SUP-14,Farinha,Qualitá,5.39,1.0,5.39
629,2022-09-23,SUP-15,Banana Nanica,,6.89,1.0,6.89
630,2022-09-23,SUP-16,Leite,Italac,6.89,1.0,6.89
631,2022-09-23,SUP-18,Arroz,Prato Fino,29.9,5.0,5.98
632,2022-09-23,SUP-20,Leite,Italac,5.09,1.0,5.09
633,2022-09-23,SUP-16,Farinha,Rosa Branca,6.71,1.0,6.71
634,2022-09-23,SUP-19,Café,Melita,19.58,0.5,39.16
635,2022-09-23,SUP-22,Leite,Aurora,4.99,1.0,4.99
636,2022-09-23,SUP-22,Açúcar,União,4.99,1.0,4.99
637,2022-09-23,SUP-18,Tomate,,4.99,1.0,4.99
638,2022-09-23,SUP-15,Leite,Piracanjuba,4.99,1.0,4.99
639,2022-09-23,SUP-15,Leite,Italac,4.99,1.0,4.99
640,2022-09-23,SUP-15,Açúcar,União,4.99,1.0,4.99
641,2022-09-23,SUP-18,Feijão,Saboroso,9.79,1.0,9.79
642,2022-09-23,SUP-18,Óleo,Soya,8.49,0.9,9.43333333333333
643,2022-09-23,SUP-14,Arroz,Camil,21.29,5.0,4.258
644,2022-09-23,SUP-19,Farinha,Primor,4.15,1.0,4.15
645,2022-09-23,SUP-19,Manteiga,Batavo,11.49,0.2,57.45
646,2022-09-23,SUP-22,Leite,Italac,5.99,1.0,5.99
647,2022-09-23,SUP-20,Café,Melita,19.49,0.5,38.98
648,2022-09-23,SUP-15,Café,Melita,19.49,0.5,38.98
649,2022-09-23,SUP-16,Arroz,Saboroso,20.99,5.0,4.198
650,2022-09-23,SUP-14,Café,Pilão,20.99,0.5,41.98
651,2022-09-23,SUP-14,Óleo,Soya,9.89,0.9,10.9888888888889
652,2022-09-23,SUP-16,Óleo,Vitaliv,11.15,0.9,12.3888888888889
653,2022-09-23,SUP-19,Óleo,Concórdia,8.09,0.9,8.98888888888889
654,2022-09-23,SUP-17,Carne Coxão Mole,,37.99,1.0,37.99
655,2022-09-23,SUP-19,Óleo,Liza,8.55,0.9,9.5
656,2022-09-23,SUP-20,Farinha,Dona Benta,6.75,1.0,6.75
657,2022-09-23,SUP-17,Arroz,Prato Fino,29.99,5.0,5.998
658,2022-09-23,SUP-21,Batata,,5.29,1.0,5.29
659,2022-09-23,SUP-15,Arroz,Broto Legal,20.79,5.0,4.158
660,2022-09-23,SUP-14,Arroz,Prato Fino,25.49,5.0,5.098
661,2022-09-23,SUP-21,Feijão,Oliron,8.29,1.0,8.29
662,2022-09-23,SUP-17,Óleo,Soya,9.99,0.9,11.1
663,2022-09-23,SUP-18,Óleo,Vitaliv,10.39,0.9,11.5444444444444
664,2022-09-23,SUP-16,Farinha,Renata,7.49,1.0,7.49
665,2022-09-23,SUP-21,Feijão,Grão De Campo,10.29,1.0,10.29
666,2022-09-23,SUP-21,Leite,Italac,5.29,1.0,5.29
667,2022-09-23,SUP-21,Café,3 Corações,19.99,0.5,39.98
668,2022-09-23,SUP-22,Arroz,Pileco Nobre,19.99,5.0,3.998
669,2022-09-23,SUP-14,Café,3 Corações,19.99,0.5,39.98
670,2022-09-23,SUP-18,Café,Canecão,19.99,0.5,39.98
671,2022-09-23,SUP-17,Leite,Rita,9.99,1.0,9.99
672,2022-09-23,SUP-22,Manteiga,Doriana,9.99,0.2,49.95
673,2022-09-23,SUP-20,Feijão,Kicaldo,7.55,1.0,7.55
674,2022-09-23,SUP-19,Feijão,Namorado,8.25,1.0,8.25
675,2022-09-23,SUP-21,Carne Coxão Mole,,46.9,1.0,46.9
676,2022-09-23,SUP-17,Café,Canecão,19.99,0.5,39.98
677,2022-09-23,SUP-17,Feijão,Broto Legal,10.5,1.0,10.5
678,2022-09-23,SUP-14,Leite,Italac,5.29,1.0,5.29
679,2022-09-23,SUP-18,Manteiga,Delícia,5.29,0.25,21.16
680,2022-09-23,SUP-18,Carne Coxão Mole,,45.9,1.0,45.9
681,2022-09-23,SUP-20,Açúcar,Caravelas,3.95,1.0,3.95
682,2022-09-23,SUP-20,Óleo,Coamo,7.65,0.9,8.5
683,2022-09-23,SUP-19,Café,Caboclo,15.08,0.5,30.16
684,2022-09-23,SUP-19,Feijão,Camil,8.39,1.0,8.39
685,2022-09-23,SUP-20,Óleo,Soya,8.39,0.9,9.32222222222222
686,2022-09-23,SUP-20,Farinha,Nita,5.19,1.0,5.19
687,2022-09-23,SUP-19,Batata,,5.19,1.0,5.19
688,2022-09-23,SUP-19,Farinha,Sol,5.19,1.0,5.19
689,2022-09-23,SUP-14,Arroz,Tio João,24.99,5.0,4.998
690,2022-09-23,SUP-16,Arroz,Camil,24.99,5.0,4.998
691,2022-09-23,SUP-15,Óleo,Liza,8.29,0.9,9.21111111111111
692,2022-09-23,SUP-22,Açúcar,Alto Alegre,10.55,1.0,10.55
693,2022-09-23,SUP-19,Leite,Piracanjuba,5.25,1.0,5.25
694,2022-09-23,SUP-19,Farinha,Rosa Branca,5.3,1.0,5.3
695,2022-09-23,SUP-20,Óleo,Vitaliv,8.29,0.9,9.21111111111111
696,2022-09-23,SUP-19,Arroz,Broto Legal,20.89,5.0,4.178
697,2022-09-23,SUP-15,Leite,Paulista,5.29,1.0,5.29
698,2022-09-23,SUP-14,Farinha,Dona Benta,8.19,1.0,8.19
699,2022-09-23,SUP-16,Arroz,Broto Legal,29.99,5.0,5.998
700,2022-09-23,SUP-17,Açúcar,União,4.99,1.0,4.99
701,2022-09-23,SUP-16,Açúcar,Colombo,10.69,2.0,5.345
702,2022-09-23,SUP-17,Tomate,,4.99,1.0,4.99
703,2022-09-23,SUP-19,Feijão,Broto Legal,9.29,1.0,9.29
704,2022-09-23,SUP-15,Feijão,Pantera,9.29,1.0,9.29
705,2022-09-23,SUP-21,Café,Melita,21.9,0.5,43.8
706,2022-09-23,SUP-16,Tomate,,4.29,1.0,4.29
707,2022-09-23,SUP-20,Manteiga,Aviação,12.5,0.25,50.0
708,2022-09-23,SUP-14,Açúcar,Qualitá,4.29,1.0,4.29
709,2022-09-23,SUP-16,Carne Coxão Mole,,42.99,1.0,42.99
710,2022-09-23,SUP-14,Leite,Parmalat,5.49,1.0,5.49
711,2022-09-23,SUP-16,Café,Caboclo,18.99,0.5,37.98
712,2022-09-23,SUP-18,Leite,Tirol,5.49,1.0,5.49
713,2022-09-23,SUP-16,Leite,Bonolat,6.59,1.0,6.59
714,2022-09-23,SUP-18,Açúcar,Guarani,5.49,1.0,5.49
715,2022-09-23,SUP-21,Farinha,Dona Benta,6.59,1.0,6.59
716,2022-09-23,SUP-15,Batata,,5.49,1.0,5.49
717,2022-09-23,SUP-18,Feijão,Camil,11.98,1.0,11.98
718,2022-09-23,SUP-15,Leite,Shefa,5.49,1.0,5.49
719,2022-09-23,SUP-22,Arroz,Pileco Nobre,26.55,5.0,5.31
720,2022-09-23,SUP-21,Feijão,Broto Legal,11.99,1.0,11.99
721,2022-09-23,SUP-15,Manteiga,Qualy,12.89,0.25,51.56
722,2022-09-23,SUP-14,Feijão,Broto Legal,11.99,1.0,11.99
723,2022-09-23,SUP-14,Manteiga,Tirolez,12.69,0.2,63.45
724,2022-09-23,SUP-20,Leite,Piracanjuba,5.55,1.0,5.55
725,2022-09-23,SUP-16,Óleo,Liza,11.99,0.9,13.3222222222222
726,2022-09-23,SUP-22,Carne Coxão Mole,,48.99,1.0,48.99
727,2022-09-23,SUP-15,Arroz,Camil,18.79,5.0,3.758
728,2022-09-23,SUP-18,Arroz,Camil,24.9,5.0,4.98
729,2022-09-23,SUP-19,Arroz,Namorado,18.79,5.0,3.758
730,2022-09-23,SUP-19,Manteiga,Piracanjuba,12.0,0.2,60.0
731,2022-09-23,SUP-16,Café,Melita,24.9,0.5,49.8
732,2022-09-23,SUP-18,Banana Prata,,11.9,1.0,11.9
733,2022-09-23,SUP-20,Manteiga,Tourinho,12.9,0.25,51.6
734,2022-09-23,SUP-18,Leite,Shefa,4.29,1.0,4.29
735,2022-09-23,SUP-17,Leite,Shefa,5.9,1.0,5.9
736,2022-09-23,SUP-21,Açúcar,União,4.99,1.0,4.99
737,2022-09-23,SUP-22,Tomate,,5.99,1.0,5.99
738,2022-09-23,SUP-20,Arroz,Tio João,26.9,5.0,5.38
739,2022-09-23,SUP-20,Leite,Tirol,5.99,1.0,5.99
740,2022-09-23,SUP-21,Leite,Shefa,5.99,1.0,5.99
741,2022-09-23,SUP-15,Feijão,Kicaldo,9.19,1.0,9.19
742,2022-09-23,SUP-21,Arroz,Camil,25.99,5.0,5.198
743,2022-09-23,SUP-14,Café,Melita,20.29,0.5,40.58
744,2022-09-23,SUP-15,Açúcar,Guarani,3.79,1.0,3.79
745,2022-09-23,SUP-22,Farinha,Renata,8.55,1.0,8.55
746,2022-09-23,SUP-15,Café,3 Corações,18.49,0.5,36.98
747,2022-09-23,SUP-15,Arroz,Solito,18.49,5.0,3.698
748,2022-09-23,SUP-20,Banana Nanica,,6.5,1.0,6.5
749,2022-09-23,SUP-20,Feijão,Camil,7.85,1.0,7.85
750,2022-09-23,SUP-21,Arroz,Tio João,28.99,5.0,5.798
751,2022-09-23,SUP-15,Açúcar,Caravelas,3.79,1.0,3.79
752,2022-09-23,SUP-19,Banana Nanica,,5.89,1.0,5.89
